2.1106022036481292E-002  8.2320347378441686E-003  0.20000000000000001
1.2410174192095311E-002  5.0990915251471983E-003  0.10000000000000001
7.5429636065036222E-003  3.2683511084031533E-003  5.0000000000000003E-002
4.5254128524841938E-003  2.0618075509350776E-003  2.5000000000000001E-002
